2021-04-17 20:36:58,323 Epoch 0 	 Loss 0.6226488181522915
2021-04-17 20:37:19,847 Epoch 1 	 Loss 0.3642897278397948
2021-04-17 20:37:41,405 Epoch 2 	 Loss 0.2753871317420687
2021-04-17 20:38:03,011 Epoch 3 	 Loss 0.22464371488972024
2021-04-17 20:38:24,590 Epoch 4 	 Loss 0.18943225625124607
2021-04-17 20:38:46,186 Epoch 5 	 Loss 0.16008214386446135
2021-04-17 20:39:07,732 Epoch 6 	 Loss 0.1451339548105722
2021-04-17 20:39:29,055 Epoch 7 	 Loss 0.12152588379743336
2021-04-17 20:39:50,189 Epoch 8 	 Loss 0.11661396871556293
2021-04-17 20:40:11,376 Epoch 9 	 Loss 0.1256907303090934
2021-04-17 20:40:32,548 Epoch 10 	 Loss 0.10394810168788983
2021-04-17 20:40:53,798 Epoch 11 	 Loss 0.10447231741560685
2021-04-17 20:41:14,932 Epoch 12 	 Loss 0.09485571258343183
2021-04-17 20:41:36,015 Epoch 13 	 Loss 0.09171424576869378
2021-04-17 20:41:57,120 Epoch 14 	 Loss 0.175788556686142
2021-04-17 20:42:18,298 Epoch 15 	 Loss 0.09836276276753499
2021-04-17 20:42:39,439 Epoch 16 	 Loss 0.08497308382948676
2021-04-17 20:43:00,571 Epoch 17 	 Loss 0.07730115278736575
2021-04-17 20:43:21,635 Epoch 18 	 Loss 0.0741579368874267
2021-04-17 20:43:43,119 Epoch 19 	 Loss 0.07097823641539275
2021-04-17 20:44:03,983 Epoch 20 	 Loss 0.07001473683004196
2021-04-17 20:44:25,079 Epoch 21 	 Loss 0.06873864162672352
2021-04-17 20:44:46,139 Epoch 22 	 Loss 0.0669229471298692
2021-04-17 20:45:07,268 Epoch 23 	 Loss 0.06530965246505789
2021-04-17 20:45:28,327 Epoch 24 	 Loss 0.06490542710973667
2021-04-17 20:45:49,442 Epoch 25 	 Loss 0.07549773412500764
2021-04-17 20:46:10,578 Epoch 26 	 Loss 0.06874284788884305
2021-04-17 20:46:31,665 Epoch 27 	 Loss 0.08010974630795337
2021-04-17 20:46:52,759 Epoch 28 	 Loss 0.07479844692644182
2021-04-17 20:47:13,775 Epoch 29 	 Loss 0.06502662457853228
2021-04-17 20:47:34,840 Epoch 30 	 Loss 0.06042270712390706
2021-04-17 20:47:55,969 Epoch 31 	 Loss 0.057852519512340266
2021-04-17 20:48:17,054 Epoch 32 	 Loss 0.05714891255311259
2021-04-17 20:48:38,120 Epoch 33 	 Loss 0.05659155856695149
2021-04-17 20:48:59,215 Epoch 34 	 Loss 0.09006868720382125
2021-04-17 20:49:20,308 Epoch 35 	 Loss 0.07307627533081469
2021-04-17 20:49:41,425 Epoch 36 	 Loss 0.07065853241135131
2021-04-17 20:50:02,868 Epoch 37 	 Loss 0.06118647230195475
