2021-04-17 23:27:16,819 Epoch 0 	 Loss 0.6570421115055189
2021-04-17 23:27:53,075 Epoch 1 	 Loss 0.3829966520706376
2021-04-17 23:28:30,719 Epoch 2 	 Loss 0.3035325234407907
2021-04-17 23:29:08,562 Epoch 3 	 Loss 0.23510454308528167
2021-04-17 23:29:46,307 Epoch 4 	 Loss 0.20954281026190455
2021-04-17 23:30:24,322 Epoch 5 	 Loss 0.18079282335200153
2021-04-17 23:31:02,396 Epoch 6 	 Loss 0.15138991058364018
2021-04-17 23:31:40,481 Epoch 7 	 Loss 0.1384045374426213
2021-04-17 23:32:18,488 Epoch 8 	 Loss 0.1259483023249841
2021-04-17 23:32:56,527 Epoch 9 	 Loss 0.11458409205079079
2021-04-17 23:33:34,318 Epoch 10 	 Loss 0.10336482180998875
2021-04-17 23:34:12,455 Epoch 11 	 Loss 0.0969739117874549
2021-04-17 23:34:50,113 Epoch 12 	 Loss 0.09254499352895297
2021-04-17 23:35:26,771 Epoch 13 	 Loss 0.09024584858299611
2021-04-17 23:36:03,235 Epoch 14 	 Loss 0.0994106313766359
2021-04-17 23:36:40,490 Epoch 15 	 Loss 0.1263291131254736
2021-04-17 23:37:17,391 Epoch 16 	 Loss 0.11018328086196721
2021-04-17 23:37:54,135 Epoch 17 	 Loss 0.086990404014404
2021-04-17 23:38:31,097 Epoch 18 	 Loss 0.07424938009417319
2021-04-17 23:39:07,343 Epoch 19 	 Loss 0.07050834371002165
2021-04-17 23:39:43,382 Epoch 20 	 Loss 0.06671824707434727
2021-04-17 23:40:19,592 Epoch 21 	 Loss 0.06456508260261226
2021-04-17 23:40:57,227 Epoch 22 	 Loss 0.0634230312451229
2021-04-17 23:41:34,215 Epoch 23 	 Loss 0.06174263837082045
2021-04-17 23:42:10,631 Epoch 24 	 Loss 0.06132784510379309
2021-04-17 23:42:47,633 Epoch 25 	 Loss 0.11918329770912181
2021-04-17 23:43:24,109 Epoch 26 	 Loss 0.0701757764013914
2021-04-17 23:44:00,802 Epoch 27 	 Loss 0.06068358083183949
2021-04-17 23:44:36,601 Epoch 28 	 Loss 0.05679456955128974
2021-04-17 23:45:12,333 Epoch 29 	 Loss 0.05521500290750147
2021-04-17 23:45:48,051 Epoch 30 	 Loss 0.053155064378138425
2021-04-17 23:46:23,819 Epoch 31 	 Loss 0.052131985733797265
2021-04-17 23:46:59,570 Epoch 32 	 Loss 0.05132466186206419
2021-04-17 23:47:35,320 Epoch 33 	 Loss 0.051012124886715804
2021-04-17 23:48:11,069 Epoch 34 	 Loss 0.05149594684141678
2021-04-17 23:48:46,845 Epoch 35 	 Loss 0.05093349479548224
2021-04-17 23:49:22,594 Epoch 36 	 Loss 0.04962095069688755
2021-04-17 23:49:58,361 Epoch 37 	 Loss 0.0490018068761616
2021-04-17 23:50:34,086 Epoch 38 	 Loss 0.04853501209764035
2021-04-17 23:51:09,851 Epoch 39 	 Loss 0.04824932288010042
