2021-04-17 19:47:10,567 Epoch 0 	 Loss 0.6226488181522915
2021-04-17 19:47:30,509 Epoch 1 	 Loss 0.3642897278397948
2021-04-17 19:47:50,484 Epoch 2 	 Loss 0.2753871317420687
2021-04-17 19:48:10,514 Epoch 3 	 Loss 0.22464371488972024
2021-04-17 19:48:30,529 Epoch 4 	 Loss 0.18943225625124607
2021-04-17 19:48:50,544 Epoch 5 	 Loss 0.16008214386446135
2021-04-17 19:49:10,557 Epoch 6 	 Loss 0.1451339548105722
2021-04-17 19:49:30,600 Epoch 7 	 Loss 0.12152588379743336
2021-04-17 19:49:50,629 Epoch 8 	 Loss 0.11661396871556293
2021-04-17 19:50:10,746 Epoch 9 	 Loss 0.1256907303090934
2021-04-17 19:50:30,924 Epoch 10 	 Loss 0.10394810168788983
2021-04-17 19:50:51,121 Epoch 11 	 Loss 0.10447231741560685
2021-04-17 19:51:11,274 Epoch 12 	 Loss 0.09485571258343183
2021-04-17 19:51:31,402 Epoch 13 	 Loss 0.09171424576869378
2021-04-17 19:51:51,552 Epoch 14 	 Loss 0.175788556686142
2021-04-17 19:52:11,741 Epoch 15 	 Loss 0.09836276276753499
2021-04-17 19:52:31,944 Epoch 16 	 Loss 0.08497308382948676
2021-04-17 19:52:52,123 Epoch 17 	 Loss 0.07730115278736575
2021-04-17 19:53:12,273 Epoch 18 	 Loss 0.0741579368874267
2021-04-17 19:53:32,433 Epoch 19 	 Loss 0.07097823641539275
2021-04-17 19:53:52,581 Epoch 20 	 Loss 0.07001473683004196
2021-04-17 19:54:12,734 Epoch 21 	 Loss 0.06873864162672352
2021-04-17 19:54:32,867 Epoch 22 	 Loss 0.0669229471298692
2021-04-17 19:54:53,026 Epoch 23 	 Loss 0.06530965246505789
2021-04-17 19:55:13,155 Epoch 24 	 Loss 0.06490542710973667
2021-04-17 19:55:33,308 Epoch 25 	 Loss 0.07549773412500764
2021-04-17 19:55:53,461 Epoch 26 	 Loss 0.06874284788884305
2021-04-17 19:56:13,614 Epoch 27 	 Loss 0.08010974630795337
2021-04-17 19:56:33,752 Epoch 28 	 Loss 0.07479844692644182
2021-04-17 19:56:53,887 Epoch 29 	 Loss 0.06502662457853228
2021-04-17 19:57:14,013 Epoch 30 	 Loss 0.06042270712390706
2021-04-17 19:57:34,190 Epoch 31 	 Loss 0.057852519512340266
2021-04-17 19:57:54,341 Epoch 32 	 Loss 0.05714891255311259
2021-04-17 19:58:14,478 Epoch 33 	 Loss 0.05659155856695149
2021-04-17 19:58:34,605 Epoch 34 	 Loss 0.09006868720382125
2021-04-17 19:58:54,748 Epoch 35 	 Loss 0.07307627533081469
2021-04-17 19:59:14,926 Epoch 36 	 Loss 0.07065853241135131
2021-04-17 19:59:35,074 Epoch 37 	 Loss 0.06118647230195475
2021-04-17 19:59:55,230 Epoch 38 	 Loss 0.05576075752685358
2021-04-17 20:00:15,361 Epoch 39 	 Loss 0.05370344874541183
2021-04-17 20:00:35,531 Epoch 40 	 Loss 0.05301122494287543
2021-04-17 20:00:55,715 Epoch 41 	 Loss 0.05267340071744971
2021-04-17 20:01:15,825 Epoch 42 	 Loss 0.05200744291337637
2021-04-17 20:01:35,988 Epoch 43 	 Loss 0.05158363170103057
2021-04-17 20:01:56,162 Epoch 44 	 Loss 0.051519388251088476
2021-04-17 20:02:16,359 Epoch 45 	 Loss 0.05116884406287592
2021-04-17 20:02:36,499 Epoch 46 	 Loss 0.050953746210415284
2021-04-17 20:02:56,627 Epoch 47 	 Loss 0.0512266458513645
2021-04-17 20:03:16,792 Epoch 48 	 Loss 0.05126450914930511
2021-04-17 20:03:36,938 Epoch 49 	 Loss 0.0508183574119767
