2021-04-19 04:27:20,381 Epoch 0 	 Loss 0.5827321521528475
2021-04-19 04:30:24,656 Epoch 1 	 Loss 0.3315000906586647
2021-04-19 04:33:28,724 Epoch 2 	 Loss 0.24388291531211728
2021-04-19 04:36:32,749 Epoch 3 	 Loss 0.2010472881924975
2021-04-19 04:39:36,847 Epoch 4 	 Loss 0.17732308399710026
2021-04-19 04:42:40,969 Epoch 5 	 Loss 0.1619125002851853
2021-04-19 04:45:45,129 Epoch 6 	 Loss 0.15042904166729895
2021-04-19 04:48:49,335 Epoch 7 	 Loss 0.13088144104068095
2021-04-19 04:51:53,542 Epoch 8 	 Loss 0.12321492047100277
2021-04-19 04:54:57,707 Epoch 9 	 Loss 0.11685574013780761
2021-04-19 04:58:02,044 Epoch 10 	 Loss 0.10071606582010185
2021-04-19 05:01:06,097 Epoch 11 	 Loss 0.08863319014454936
2021-04-19 05:04:10,210 Epoch 12 	 Loss 0.08203533566096327
2021-04-19 05:07:14,428 Epoch 13 	 Loss 0.07807766637959324
2021-04-19 05:10:18,600 Epoch 14 	 Loss 0.07362662370388325
2021-04-19 05:13:22,729 Epoch 15 	 Loss 0.07148423176872862
2021-04-19 05:16:26,840 Epoch 16 	 Loss 0.06744475022040225
2021-04-19 05:19:30,985 Epoch 17 	 Loss 0.06433971881211459
2021-04-19 05:22:35,170 Epoch 18 	 Loss 0.11303704008869417
2021-04-19 05:25:39,328 Epoch 19 	 Loss 0.15869148046924517
2021-04-19 05:28:43,495 Epoch 20 	 Loss 0.11576900148129725
2021-04-19 05:31:47,621 Epoch 21 	 Loss 0.07856998875082194
2021-04-19 05:34:51,715 Epoch 22 	 Loss 0.06672759571081989
2021-04-19 05:37:55,733 Epoch 23 	 Loss 0.06299775593228392
2021-04-19 05:41:01,011 Epoch 24 	 Loss 0.059239813075452064
2021-04-19 05:44:08,694 Epoch 25 	 Loss 0.05517414134446081
2021-04-19 05:47:11,166 Epoch 26 	 Loss 0.053085954798446904
2021-04-19 05:50:13,759 Epoch 27 	 Loss 0.05240036796901252
2021-04-19 05:53:16,242 Epoch 28 	 Loss 0.05110949554204286
2021-04-19 05:56:18,764 Epoch 29 	 Loss 0.04999304284433742
2021-04-19 05:59:21,345 Epoch 30 	 Loss 0.049015695065423685
2021-04-19 06:02:23,996 Epoch 31 	 Loss 0.048597267552555265
2021-04-19 06:05:26,661 Epoch 32 	 Loss 0.04875732565319145
2021-04-19 06:08:29,290 Epoch 33 	 Loss 0.048042754284464396
2021-04-19 06:11:31,968 Epoch 34 	 Loss 0.0470017864890806
2021-04-19 06:14:34,517 Epoch 35 	 Loss 0.04722627041513448
2021-04-19 06:17:37,101 Epoch 36 	 Loss 0.04712546614745816
2021-04-19 06:20:39,765 Epoch 37 	 Loss 0.04646804775264892
2021-04-19 06:23:42,356 Epoch 38 	 Loss 0.045790883395206795
2021-04-19 06:26:44,970 Epoch 39 	 Loss 0.04535376550732078
2021-04-19 06:29:47,529 Epoch 40 	 Loss 0.04488586022385529
2021-04-19 06:32:50,091 Epoch 41 	 Loss 0.0444647487621386
2021-04-19 06:35:52,833 Epoch 42 	 Loss 0.04430067240373119
2021-04-19 06:38:55,551 Epoch 43 	 Loss 0.04400200497072477
2021-04-19 06:41:58,261 Epoch 44 	 Loss 0.043275635566685226
2021-04-19 06:45:00,946 Epoch 45 	 Loss 0.043126484870419396
2021-04-19 06:48:03,556 Epoch 46 	 Loss 0.04258175519714644
2021-04-19 06:51:06,169 Epoch 47 	 Loss 0.042450791531866726
2021-04-19 06:54:08,842 Epoch 48 	 Loss 0.041998164114225044
2021-04-19 06:57:11,489 Epoch 49 	 Loss 0.04220056580891321
2021-04-19 07:00:14,087 Epoch 50 	 Loss 0.09402833545355352
2021-04-19 07:03:16,510 Epoch 51 	 Loss 0.06074700330558059
2021-04-19 07:06:18,776 Epoch 52 	 Loss 0.04714471474289894
2021-04-19 07:09:21,229 Epoch 53 	 Loss 0.04238333133468916
2021-04-19 07:12:23,664 Epoch 54 	 Loss 0.04059886993778931
2021-04-19 07:15:26,001 Epoch 55 	 Loss 0.03994254833394355
2021-04-19 07:18:28,352 Epoch 56 	 Loss 0.039494215828049316
2021-04-19 07:21:30,733 Epoch 57 	 Loss 0.03910061455034947
2021-04-19 07:24:33,107 Epoch 58 	 Loss 0.038939139406595914
2021-04-19 07:27:35,505 Epoch 59 	 Loss 0.03879489567499239
2021-04-19 07:30:38,011 Epoch 60 	 Loss 0.03870874907371107
2021-04-19 07:33:40,575 Epoch 61 	 Loss 0.038660473916884305
2021-04-19 07:36:43,079 Epoch 62 	 Loss 0.03850857287154093
2021-04-19 07:39:45,596 Epoch 63 	 Loss 0.03843450531936609
2021-04-19 07:42:48,117 Epoch 64 	 Loss 0.038235076877114534
2021-04-19 07:45:50,612 Epoch 65 	 Loss 0.03814593606352151
2021-04-19 07:48:53,125 Epoch 66 	 Loss 0.037937974373062885
2021-04-19 07:51:55,599 Epoch 67 	 Loss 0.037842893051904636
2021-04-19 07:54:58,062 Epoch 68 	 Loss 0.037796916194505745
2021-04-19 07:58:00,574 Epoch 69 	 Loss 0.037777198785608944
2021-04-19 08:01:03,011 Epoch 70 	 Loss 0.03766642586624885
2021-04-19 08:04:05,456 Epoch 71 	 Loss 0.037504812477381674
2021-04-19 08:07:08,043 Epoch 72 	 Loss 0.03739757567725994
2021-04-19 08:10:10,639 Epoch 73 	 Loss 0.03733413686955368
2021-04-19 08:13:13,206 Epoch 74 	 Loss 0.03725220993734323
2021-04-19 08:16:15,831 Epoch 75 	 Loss 0.03720677314469448
2021-04-19 08:19:18,394 Epoch 76 	 Loss 0.037113276013469955
2021-04-19 08:22:20,979 Epoch 77 	 Loss 0.03699818381446076
2021-04-19 08:25:23,533 Epoch 78 	 Loss 0.03693563988493694
2021-04-19 08:28:26,030 Epoch 79 	 Loss 0.036876417676007356
2021-04-19 08:31:28,619 Epoch 80 	 Loss 0.03679565804918389
2021-04-19 08:34:31,154 Epoch 81 	 Loss 0.036724499334673304
2021-04-19 08:37:33,642 Epoch 82 	 Loss 0.036682812722174676
2021-04-19 08:40:36,208 Epoch 83 	 Loss 0.036675785514679586
2021-04-19 08:43:38,747 Epoch 84 	 Loss 0.03660077474765725
2021-04-19 08:46:41,289 Epoch 85 	 Loss 0.03653881586269363
2021-04-19 08:49:43,865 Epoch 86 	 Loss 0.03651276803933657
2021-04-19 08:52:46,399 Epoch 87 	 Loss 0.0364596016991597
2021-04-19 08:55:49,028 Epoch 88 	 Loss 0.03645822033286095
2021-04-19 08:58:51,596 Epoch 89 	 Loss 0.03642594126554636
2021-04-19 09:01:54,203 Epoch 90 	 Loss 0.03643059109306925
2021-04-19 09:04:56,761 Epoch 91 	 Loss 0.036380609476959314
2021-04-19 09:07:59,288 Epoch 92 	 Loss 0.03639849807534899
2021-04-19 09:11:01,792 Epoch 93 	 Loss 0.036332421557425144
2021-04-19 09:14:04,388 Epoch 94 	 Loss 0.0363153470987147
2021-04-19 09:17:06,992 Epoch 95 	 Loss 0.03632935852958606
2021-04-19 09:20:09,575 Epoch 96 	 Loss 0.03630923133875642
2021-04-19 09:23:12,181 Epoch 97 	 Loss 0.0363676904977023
2021-04-19 09:26:14,732 Epoch 98 	 Loss 0.03631839876646524
2021-04-19 09:29:17,401 Epoch 99 	 Loss 0.03630999768418925
