2021-04-20 13:08:13,948 Epoch 0 	 Loss 0.6321456926864583
2021-04-20 13:11:44,919 Epoch 1 	 Loss 0.32322635493435703
2021-04-20 13:15:15,749 Epoch 2 	 Loss 0.2405944478053313
2021-04-20 13:18:46,577 Epoch 3 	 Loss 0.1961099400625124
2021-04-20 13:22:17,387 Epoch 4 	 Loss 0.16924640282497302
2021-04-20 13:25:48,200 Epoch 5 	 Loss 0.15001166480910647
2021-04-20 13:29:18,905 Epoch 6 	 Loss 0.12429345169892678
2021-04-20 13:32:49,734 Epoch 7 	 Loss 0.11792465282993002
2021-04-20 13:36:20,512 Epoch 8 	 Loss 0.11636027882059852
2021-04-20 13:39:51,347 Epoch 9 	 Loss 0.10769712204461569
2021-04-20 13:43:22,342 Epoch 10 	 Loss 0.09486663054961425
2021-04-20 13:46:53,111 Epoch 11 	 Loss 0.08740751559917743
2021-04-20 13:50:23,847 Epoch 12 	 Loss 0.07800209890682619
2021-04-20 13:53:54,704 Epoch 13 	 Loss 0.0714919551551997
2021-04-20 13:57:25,500 Epoch 14 	 Loss 0.0681752513398181
2021-04-20 14:00:56,368 Epoch 15 	 Loss 0.07109575694078928
2021-04-20 14:04:27,021 Epoch 16 	 Loss 0.06971630601437537
2021-04-20 14:07:57,781 Epoch 17 	 Loss 0.06355132289476446
2021-04-20 14:11:28,572 Epoch 18 	 Loss 0.05904268231856954
2021-04-20 14:14:59,324 Epoch 19 	 Loss 0.05580569599028472
2021-04-20 14:18:30,073 Epoch 20 	 Loss 0.05459212876119456
2021-04-20 14:22:00,952 Epoch 21 	 Loss 0.05320098787382409
2021-04-20 14:25:31,809 Epoch 22 	 Loss 0.051510149387867896
2021-04-20 14:29:02,641 Epoch 23 	 Loss 0.050358242058491966
2021-04-20 14:32:33,569 Epoch 24 	 Loss 0.04943994334438345
2021-04-20 14:36:04,452 Epoch 25 	 Loss 0.04850719615325823
2021-04-20 14:39:35,330 Epoch 26 	 Loss 0.04856549305738984
