2021-04-17 16:41:25,587 Epoch 0 	 Loss 0.5671946661812919
2021-04-17 16:41:49,883 Epoch 1 	 Loss 0.30618044889562734
2021-04-17 16:42:14,223 Epoch 2 	 Loss 0.23082122587404408
2021-04-17 16:42:38,586 Epoch 3 	 Loss 0.20773213119297237
2021-04-17 16:43:02,884 Epoch 4 	 Loss 0.17430354118510916
2021-04-17 16:43:27,231 Epoch 5 	 Loss 0.14499283410035646
2021-04-17 16:43:51,567 Epoch 6 	 Loss 0.12896339570755486
2021-04-17 16:44:15,999 Epoch 7 	 Loss 0.13965527467675262
2021-04-17 16:44:40,425 Epoch 8 	 Loss 0.12470876310880367
2021-04-17 16:45:04,836 Epoch 9 	 Loss 0.11148706668025844
2021-04-17 16:45:29,336 Epoch 10 	 Loss 0.11883462146743314
2021-04-17 16:45:53,824 Epoch 11 	 Loss 0.09849817698800957
2021-04-17 16:46:18,279 Epoch 12 	 Loss 0.08699707592745404
2021-04-17 16:46:42,737 Epoch 13 	 Loss 0.0811345684495601
2021-04-17 16:47:08,458 Epoch 14 	 Loss 0.07940983274890172
2021-04-17 16:47:34,553 Epoch 15 	 Loss 0.07684347582059903
2021-04-17 16:48:00,101 Epoch 16 	 Loss 0.07295643947609179
2021-04-17 16:48:26,139 Epoch 17 	 Loss 0.07075784746352788
2021-04-17 16:48:52,211 Epoch 18 	 Loss 0.06966765654774812
2021-04-17 16:49:18,319 Epoch 19 	 Loss 0.06761029991065408
2021-04-17 16:49:44,419 Epoch 20 	 Loss 0.06599012043859277
2021-04-17 16:50:10,527 Epoch 21 	 Loss 0.06422079258322061
2021-04-17 16:50:36,672 Epoch 22 	 Loss 0.06385178092334952
2021-04-17 16:51:02,875 Epoch 23 	 Loss 0.06244076409755827
2021-04-17 16:51:29,126 Epoch 24 	 Loss 0.06148748601285311
2021-04-17 16:51:55,326 Epoch 25 	 Loss 0.16031410195097162
2021-04-17 16:52:21,474 Epoch 26 	 Loss 0.11502372502134396
2021-04-17 16:52:47,533 Epoch 27 	 Loss 0.08026842981740669
2021-04-17 16:53:13,591 Epoch 28 	 Loss 0.06565313225427827
2021-04-17 16:53:39,667 Epoch 29 	 Loss 0.06028017847911342
2021-04-17 16:54:05,705 Epoch 30 	 Loss 0.05792901961767411
2021-04-17 16:54:31,301 Epoch 31 	 Loss 0.0573844176277027
2021-04-17 16:54:57,321 Epoch 32 	 Loss 0.05581565450999763
2021-04-17 16:55:23,628 Epoch 33 	 Loss 0.055177112529566
2021-04-17 16:55:49,943 Epoch 34 	 Loss 0.05499661249200721
2021-04-17 16:56:16,285 Epoch 35 	 Loss 0.054269578553490586
2021-04-17 16:56:42,640 Epoch 36 	 Loss 0.053576037512867006
2021-04-17 16:57:08,884 Epoch 37 	 Loss 0.052631692571954415
2021-04-17 16:57:35,050 Epoch 38 	 Loss 0.05261453128532394
2021-04-17 16:58:01,245 Epoch 39 	 Loss 0.05227024699714813
2021-04-17 16:58:27,465 Epoch 40 	 Loss 0.051987167447805405
2021-04-17 16:58:53,757 Epoch 41 	 Loss 0.05197978551898684
2021-04-17 16:59:19,746 Epoch 42 	 Loss 0.051568988792516375
2021-04-17 16:59:45,804 Epoch 43 	 Loss 0.05094087029715161
2021-04-17 17:00:11,912 Epoch 44 	 Loss 0.050596089173968024
2021-04-17 17:00:38,046 Epoch 45 	 Loss 0.05018765184578005
2021-04-17 17:01:04,129 Epoch 46 	 Loss 0.049787610032401244
2021-04-17 17:01:30,190 Epoch 47 	 Loss 0.04975737596524286
2021-04-17 17:01:56,315 Epoch 48 	 Loss 0.04955298381929214
2021-04-17 17:02:22,440 Epoch 49 	 Loss 0.049792639583676725
2021-04-17 17:02:48,545 Epoch 50 	 Loss 0.04963355761144187
2021-04-17 17:03:14,771 Epoch 51 	 Loss 0.04974043653807142
2021-04-17 17:03:41,364 Epoch 52 	 Loss 0.04914564682314029
2021-04-17 17:04:08,564 Epoch 53 	 Loss 0.04902522484925422
2021-04-17 17:04:34,897 Epoch 54 	 Loss 0.04826889856421685
2021-04-17 17:05:01,122 Epoch 55 	 Loss 0.04773849944819461
2021-04-17 17:05:27,333 Epoch 56 	 Loss 0.04824764549650334
2021-04-17 17:05:53,514 Epoch 57 	 Loss 0.04808046257348506
2021-04-17 17:06:19,682 Epoch 58 	 Loss 0.04718627309897444
2021-04-17 17:06:45,928 Epoch 59 	 Loss 0.04686265236155673
2021-04-17 17:07:12,137 Epoch 60 	 Loss 0.04658292766128268
2021-04-17 17:07:38,331 Epoch 61 	 Loss 0.046357868321158076
2021-04-17 17:08:04,507 Epoch 62 	 Loss 0.046205942324557145
2021-04-17 17:08:30,639 Epoch 63 	 Loss 0.04605127371602006
2021-04-17 17:08:56,861 Epoch 64 	 Loss 0.04596396529494406
2021-04-17 17:09:23,050 Epoch 65 	 Loss 0.045813613233494234
2021-04-17 17:09:49,349 Epoch 66 	 Loss 0.0457692560176928
2021-04-17 17:10:15,503 Epoch 67 	 Loss 0.045598102917710506
2021-04-17 17:10:41,680 Epoch 68 	 Loss 0.045585892255325895
2021-04-17 17:11:07,795 Epoch 69 	 Loss 0.045460700968300904
2021-04-17 17:11:33,877 Epoch 70 	 Loss 0.04534218370259463
2021-04-17 17:12:00,044 Epoch 71 	 Loss 0.04525826386288627
2021-04-17 17:12:26,280 Epoch 72 	 Loss 0.045126150392896525
2021-04-17 17:12:52,503 Epoch 73 	 Loss 0.04497860758923567
2021-04-17 17:13:18,678 Epoch 74 	 Loss 0.044995467946097094
2021-04-17 17:13:44,843 Epoch 75 	 Loss 0.04482514214712185
2021-04-17 17:14:11,016 Epoch 76 	 Loss 0.0447271461138031
2021-04-17 17:14:37,176 Epoch 77 	 Loss 0.04468944152960411
2021-04-17 17:15:03,367 Epoch 78 	 Loss 0.04468806251719758
2021-04-17 17:15:29,473 Epoch 79 	 Loss 0.04456269837260901
2021-04-17 17:15:55,774 Epoch 80 	 Loss 0.04453956667374778
2021-04-17 17:16:21,943 Epoch 81 	 Loss 0.04450502594584947
2021-04-17 17:16:48,088 Epoch 82 	 Loss 0.04443826012640864
2021-04-17 17:17:14,190 Epoch 83 	 Loss 0.044388035946822425
2021-04-17 17:17:40,277 Epoch 84 	 Loss 0.04439035555409206
2021-04-17 17:18:06,415 Epoch 85 	 Loss 0.04429368308366655
2021-04-17 17:18:32,568 Epoch 86 	 Loss 0.044284535674275934
2021-04-17 17:18:58,812 Epoch 87 	 Loss 0.04426164182087222
2021-04-17 17:19:24,958 Epoch 88 	 Loss 0.044209602155855725
2021-04-17 17:19:51,186 Epoch 89 	 Loss 0.04421379892053185
