2021-04-18 03:54:51,685 Epoch 0 	 Loss 0.5960681304171845
2021-04-18 03:55:35,930 Epoch 1 	 Loss 0.32276992139580485
2021-04-18 03:56:20,140 Epoch 2 	 Loss 0.24660345551731822
2021-04-18 03:57:04,350 Epoch 3 	 Loss 0.21326739701268438
2021-04-18 03:57:48,544 Epoch 4 	 Loss 0.17611738810172448
2021-04-18 03:58:32,736 Epoch 5 	 Loss 0.16125202891263332
2021-04-18 03:59:16,914 Epoch 6 	 Loss 0.14058517238923482
2021-04-18 04:00:01,143 Epoch 7 	 Loss 0.1441535865376284
2021-04-18 04:00:45,361 Epoch 8 	 Loss 0.12203786939710051
2021-04-18 04:01:29,549 Epoch 9 	 Loss 0.1058976904458397
2021-04-18 04:02:13,776 Epoch 10 	 Loss 0.09566385777933258
2021-04-18 04:02:57,979 Epoch 11 	 Loss 0.08806769967406661
2021-04-18 04:03:42,199 Epoch 12 	 Loss 0.0826974908237929
2021-04-18 04:04:26,378 Epoch 13 	 Loss 0.0786097557744482
2021-04-18 04:05:10,552 Epoch 14 	 Loss 0.07809582061983728
2021-04-18 04:05:54,696 Epoch 15 	 Loss 0.0727623980901726
2021-04-18 04:06:38,869 Epoch 16 	 Loss 0.09154217268575679
2021-04-18 04:07:23,036 Epoch 17 	 Loss 0.1778836373935689
2021-04-18 04:08:07,215 Epoch 18 	 Loss 0.10995601174923089
2021-04-18 04:08:51,389 Epoch 19 	 Loss 0.0819321588746139
2021-04-18 04:09:35,560 Epoch 20 	 Loss 0.06998113784324991
2021-04-18 04:10:19,716 Epoch 21 	 Loss 0.06372492729716904
2021-04-18 04:11:03,910 Epoch 22 	 Loss 0.06038589415314433
2021-04-18 04:11:48,100 Epoch 23 	 Loss 0.058442946687176985
2021-04-18 04:12:32,273 Epoch 24 	 Loss 0.05688595436104051
2021-04-18 04:13:16,468 Epoch 25 	 Loss 0.05771330965089274
2021-04-18 04:14:00,663 Epoch 26 	 Loss 0.05543862502244148
2021-04-18 04:14:44,872 Epoch 27 	 Loss 0.05354125556218755
2021-04-18 04:15:29,037 Epoch 28 	 Loss 0.05244650722450608
2021-04-18 04:16:13,244 Epoch 29 	 Loss 0.051635231679448716
2021-04-18 04:16:57,390 Epoch 30 	 Loss 0.05092211953968137
2021-04-18 04:17:41,609 Epoch 31 	 Loss 0.050617846343052254
2021-04-18 04:18:25,786 Epoch 32 	 Loss 0.05063767039350101
2021-04-18 04:19:10,006 Epoch 33 	 Loss 0.04982436988707427
2021-04-18 04:19:54,219 Epoch 34 	 Loss 0.04871229149892435
2021-04-18 04:20:38,449 Epoch 35 	 Loss 0.04878393010041871
2021-04-18 04:21:22,614 Epoch 36 	 Loss 0.04832625172131664
2021-04-18 04:22:06,831 Epoch 37 	 Loss 0.04759145429828665
2021-04-18 04:22:51,034 Epoch 38 	 Loss 0.04703526534549483
2021-04-18 04:23:35,214 Epoch 39 	 Loss 0.04659530305518554
2021-04-18 04:24:19,425 Epoch 40 	 Loss 0.046060714072414806
2021-04-18 04:25:03,670 Epoch 41 	 Loss 0.045351098383684736
2021-04-18 04:25:47,863 Epoch 42 	 Loss 0.045633482306704415
2021-04-18 04:26:32,067 Epoch 43 	 Loss 0.10300391910413464
2021-04-18 04:27:16,251 Epoch 44 	 Loss 0.08697164466011
2021-04-18 04:28:00,466 Epoch 45 	 Loss 0.0593850696766442
2021-04-18 04:28:44,650 Epoch 46 	 Loss 0.04803461168002296
2021-04-18 04:29:28,839 Epoch 47 	 Loss 0.0446338399958152
2021-04-18 04:30:13,035 Epoch 48 	 Loss 0.04320585999924403
2021-04-18 04:30:57,222 Epoch 49 	 Loss 0.04226293171254488
2021-04-18 04:31:41,420 Epoch 50 	 Loss 0.04159697040833615
2021-04-18 04:32:25,634 Epoch 51 	 Loss 0.04253765083030685
2021-04-18 04:33:09,803 Epoch 52 	 Loss 0.04184065570870599
2021-04-18 04:33:53,987 Epoch 53 	 Loss 0.041247751318163925
2021-04-18 04:34:38,136 Epoch 54 	 Loss 0.040799680892582776
2021-04-18 04:35:22,321 Epoch 55 	 Loss 0.04046110450648344
2021-04-18 04:36:06,497 Epoch 56 	 Loss 0.0403034547241507
2021-04-18 04:36:50,670 Epoch 57 	 Loss 0.040137697522948074
2021-04-18 04:37:34,886 Epoch 58 	 Loss 0.040055613207456826
2021-04-18 04:38:19,086 Epoch 59 	 Loss 0.03987883340444539
2021-04-18 04:39:03,298 Epoch 60 	 Loss 0.039778711867856455
