2021-04-21 20:32:33,250 Epoch 0 	 Loss 0.739426077067197
2021-04-21 20:33:14,774 Epoch 1 	 Loss 0.48798625056560224
2021-04-21 20:33:56,381 Epoch 2 	 Loss 0.4237919243482443
2021-04-21 20:34:37,987 Epoch 3 	 Loss 0.39494429938085784
2021-04-21 20:35:19,546 Epoch 4 	 Loss 0.3748799339755551
2021-04-21 20:36:01,591 Epoch 5 	 Loss 0.36184147950057144
2021-04-21 20:36:43,466 Epoch 6 	 Loss 0.3393911272287369
2021-04-21 20:37:25,471 Epoch 7 	 Loss 0.33685147303801316
2021-04-21 20:38:07,432 Epoch 8 	 Loss 0.3404340598281923
2021-04-21 20:38:49,029 Epoch 9 	 Loss 0.31945785650840175
2021-04-21 20:39:30,546 Epoch 10 	 Loss 0.30804133857344534
2021-04-21 20:40:12,139 Epoch 11 	 Loss 0.30064720177388454
2021-04-21 20:40:53,661 Epoch 12 	 Loss 0.3001667501834723
2021-04-21 20:41:35,164 Epoch 13 	 Loss 0.2972508798261265
2021-04-21 20:42:16,731 Epoch 14 	 Loss 0.29259765492035794
2021-04-21 20:42:58,299 Epoch 15 	 Loss 0.27654149047621
2021-04-21 20:43:39,831 Epoch 16 	 Loss 0.2756727064376349
2021-04-21 20:44:21,350 Epoch 17 	 Loss 0.2772259525545351
2021-04-21 20:45:02,972 Epoch 18 	 Loss 0.2690250482205506
2021-04-21 20:45:44,641 Epoch 19 	 Loss 0.25761401604165085
2021-04-21 20:46:26,151 Epoch 20 	 Loss 0.26987539608399946
2021-04-21 20:47:07,591 Epoch 21 	 Loss 0.2600756076338527
2021-04-21 20:47:49,079 Epoch 22 	 Loss 0.2582121057497276
2021-04-21 20:48:30,541 Epoch 23 	 Loss 0.2600128750552188
2021-04-21 20:49:12,024 Epoch 24 	 Loss 0.2429839742707682
2021-04-21 20:49:53,579 Epoch 25 	 Loss 0.2479284669344242
2021-04-21 20:50:35,176 Epoch 26 	 Loss 0.2393137527691139
2021-04-21 20:51:16,704 Epoch 27 	 Loss 0.24073735354365883
2021-04-21 20:51:58,306 Epoch 28 	 Loss 0.23752822538653573
2021-04-21 20:52:39,984 Epoch 29 	 Loss 0.23782867193222046
2021-04-21 20:53:21,432 Epoch 30 	 Loss 0.2302838981479079
2021-04-21 20:54:03,102 Epoch 31 	 Loss 0.23117106809065893
2021-04-21 20:54:44,604 Epoch 32 	 Loss 0.222076252921597
2021-04-21 20:55:26,163 Epoch 33 	 Loss 0.22832575080158946
2021-04-21 20:56:07,663 Epoch 34 	 Loss 0.21938231964032728
2021-04-21 20:56:49,209 Epoch 35 	 Loss 0.22421790413804107
2021-04-21 20:57:30,656 Epoch 36 	 Loss 0.21768309372466998
2021-04-21 20:58:12,184 Epoch 37 	 Loss 0.21823861916641613
2021-04-21 20:58:53,674 Epoch 38 	 Loss 0.21710017045120616
2021-04-21 20:59:35,120 Epoch 39 	 Loss 0.21334559724226101
2021-04-21 21:00:16,599 Epoch 40 	 Loss 0.21157736634160138
2021-04-21 21:00:58,064 Epoch 41 	 Loss 0.21661288626901395
2021-04-21 21:01:39,630 Epoch 42 	 Loss 0.20737459911749914
2021-04-21 21:02:21,144 Epoch 43 	 Loss 0.20752305267276344
2021-04-21 21:03:02,545 Epoch 44 	 Loss 0.210549927511058
2021-04-21 21:03:44,088 Epoch 45 	 Loss 0.203585208936052
2021-04-21 21:04:25,638 Epoch 46 	 Loss 0.19991347930588566
2021-04-21 21:05:07,099 Epoch 47 	 Loss 0.20093918861923638
2021-04-21 21:05:48,622 Epoch 48 	 Loss 0.19556762883951376
2021-04-21 21:06:30,138 Epoch 49 	 Loss 0.1990357485118803
2021-04-21 21:07:11,650 Epoch 50 	 Loss 0.20191224165015167
2021-04-21 21:07:53,062 Epoch 51 	 Loss 0.20166929835801597
2021-04-21 21:08:34,568 Epoch 52 	 Loss 0.18791389907454395
2021-04-21 21:09:16,053 Epoch 53 	 Loss 0.1934772525187377
2021-04-21 21:09:57,546 Epoch 54 	 Loss 0.18963054231889956
2021-04-21 21:10:39,014 Epoch 55 	 Loss 0.18876369723251887
2021-04-21 21:11:20,462 Epoch 56 	 Loss 0.18580447710477388
2021-04-21 21:12:01,919 Epoch 57 	 Loss 0.1859024281685169
2021-04-21 21:12:43,355 Epoch 58 	 Loss 0.184113859802812
2021-04-21 21:13:24,914 Epoch 59 	 Loss 0.18327887536405207
