2021-04-23 12:52:18,687 Epoch 0 	 Loss 0.7272567179176833
2021-04-23 12:52:39,454 Epoch 1 	 Loss 0.47891575261786745
2021-04-23 12:53:00,228 Epoch 2 	 Loss 0.4227324075751252
2021-04-23 12:53:20,974 Epoch 3 	 Loss 0.39102585924850713
2021-04-23 12:53:41,739 Epoch 4 	 Loss 0.36763864297133225
2021-04-23 12:54:02,509 Epoch 5 	 Loss 0.35642817272589755
2021-04-23 12:54:23,269 Epoch 6 	 Loss 0.3429614842593015
2021-04-23 12:54:44,049 Epoch 7 	 Loss 0.32987642484706836
2021-04-23 12:55:04,811 Epoch 8 	 Loss 0.32996560551308013
2021-04-23 12:55:25,568 Epoch 9 	 Loss 0.31657799914643003
2021-04-23 12:55:46,392 Epoch 10 	 Loss 0.30783561641698354
2021-04-23 12:56:07,140 Epoch 11 	 Loss 0.2980419523440875
2021-04-23 12:56:27,962 Epoch 12 	 Loss 0.298359072634152
2021-04-23 12:56:48,701 Epoch 13 	 Loss 0.2975160143860094
2021-04-23 12:57:09,467 Epoch 14 	 Loss 0.29535043567091557
2021-04-23 12:57:30,232 Epoch 15 	 Loss 0.27515531339488186
2021-04-23 12:57:50,911 Epoch 16 	 Loss 0.27356686402153185
2021-04-23 12:58:11,702 Epoch 17 	 Loss 0.2670247965789103
2021-04-23 12:58:32,438 Epoch 18 	 Loss 0.2712929374896563
2021-04-23 12:58:53,207 Epoch 19 	 Loss 0.2557254413982014
2021-04-23 12:59:13,923 Epoch 20 	 Loss 0.25179355747097143
2021-04-23 12:59:34,702 Epoch 21 	 Loss 0.2665729426093154
2021-04-23 12:59:55,531 Epoch 22 	 Loss 0.2590989616218504
2021-04-23 13:00:16,299 Epoch 23 	 Loss 0.25593442297898805
2021-04-23 13:00:37,046 Epoch 24 	 Loss 0.25556474449215355
2021-04-23 13:00:57,764 Epoch 25 	 Loss 0.2540589051914739
2021-04-23 13:01:18,533 Epoch 26 	 Loss 0.25143926582493625
2021-04-23 13:01:39,298 Epoch 27 	 Loss 0.24559531598300724
2021-04-23 13:02:00,035 Epoch 28 	 Loss 0.24204403980747685
2021-04-23 13:02:20,842 Epoch 29 	 Loss 0.24075876487480416
2021-04-23 13:02:41,589 Epoch 30 	 Loss 0.23605219020948306
2021-04-23 13:03:02,395 Epoch 31 	 Loss 0.22300385888461227
2021-04-23 13:03:23,435 Epoch 32 	 Loss 0.23506034157433353
2021-04-23 13:03:44,174 Epoch 33 	 Loss 0.2336229560794411
2021-04-23 13:04:04,886 Epoch 34 	 Loss 0.21863879820147714
2021-04-23 13:04:25,602 Epoch 35 	 Loss 0.2167480332510812
2021-04-23 13:04:46,348 Epoch 36 	 Loss 0.22464595178326408
2021-04-23 13:05:07,093 Epoch 37 	 Loss 0.22296052565286448
2021-04-23 13:05:27,824 Epoch 38 	 Loss 0.22064620927794948
2021-04-23 13:05:48,571 Epoch 39 	 Loss 0.2194932425742621
2021-04-23 13:06:09,388 Epoch 40 	 Loss 0.2192643954531177
2021-04-23 13:06:30,122 Epoch 41 	 Loss 0.20986441301775502
2021-04-23 13:06:50,867 Epoch 42 	 Loss 0.2147596722448265
2021-04-23 13:07:11,681 Epoch 43 	 Loss 0.21121660497162367
2021-04-23 13:07:32,399 Epoch 44 	 Loss 0.21615894106063213
2021-04-23 13:07:53,131 Epoch 45 	 Loss 0.2176342161147149
2021-04-23 13:08:13,857 Epoch 46 	 Loss 0.2081527909734747
2021-04-23 13:08:34,648 Epoch 47 	 Loss 0.20145597529935313
2021-04-23 13:08:55,409 Epoch 48 	 Loss 0.19840591785671946
2021-04-23 13:09:16,125 Epoch 49 	 Loss 0.20252994063136343
2021-04-23 13:09:36,924 Epoch 50 	 Loss 0.20003264241821164
2021-04-23 13:09:57,666 Epoch 51 	 Loss 0.20277074585249136
2021-04-23 13:10:18,438 Epoch 52 	 Loss 0.1978152905191694
2021-04-23 13:10:39,236 Epoch 53 	 Loss 0.20148839367614998
2021-04-23 13:10:59,946 Epoch 54 	 Loss 0.19472305755038838
2021-04-23 13:11:20,678 Epoch 55 	 Loss 0.19253539187567575
2021-04-23 13:11:41,428 Epoch 56 	 Loss 0.1892125333075995
2021-04-23 13:12:02,243 Epoch 57 	 Loss 0.19141588810381
2021-04-23 13:12:22,983 Epoch 58 	 Loss 0.1892623089172028
2021-04-23 13:12:43,735 Epoch 59 	 Loss 0.18892041438228482
2021-04-23 13:13:04,520 Epoch 60 	 Loss 0.1904363134405115
2021-04-23 13:13:25,251 Epoch 61 	 Loss 0.18805709513989124
2021-04-23 13:13:46,035 Epoch 62 	 Loss 0.18467429296655968
2021-04-23 13:14:06,733 Epoch 63 	 Loss 0.18450622604443476
2021-04-23 13:14:27,482 Epoch 64 	 Loss 0.18065846146463038
2021-04-23 13:14:48,180 Epoch 65 	 Loss 0.18107846493904406
2021-04-23 13:15:08,989 Epoch 66 	 Loss 0.1819778690626333
2021-04-23 13:15:29,825 Epoch 67 	 Loss 0.17924323301393907
2021-04-23 13:15:50,599 Epoch 68 	 Loss 0.18047050804227263
2021-04-23 13:16:11,413 Epoch 69 	 Loss 0.17874023809537784
2021-04-23 13:16:32,143 Epoch 70 	 Loss 0.1790381371974945
2021-04-23 13:16:52,870 Epoch 71 	 Loss 0.17683768976520706
2021-04-23 13:17:13,621 Epoch 72 	 Loss 0.17692179011774586
2021-04-23 13:17:34,320 Epoch 73 	 Loss 0.17413733375596477
2021-04-23 13:17:55,185 Epoch 74 	 Loss 0.17637387147316566
2021-04-23 13:18:15,909 Epoch 75 	 Loss 0.1740362130023621
2021-04-23 13:18:36,719 Epoch 76 	 Loss 0.1781333619421655
2021-04-23 13:18:57,451 Epoch 77 	 Loss 0.17340635500111423
2021-04-23 13:19:18,240 Epoch 78 	 Loss 0.1728362560599715
2021-04-23 13:19:38,964 Epoch 79 	 Loss 0.17115932866767214
2021-04-23 13:19:59,720 Epoch 80 	 Loss 0.1720962188728563
2021-04-23 13:20:20,427 Epoch 81 	 Loss 0.1693478796508286
2021-04-23 13:20:41,193 Epoch 82 	 Loss 0.17232948001269455
2021-04-23 13:21:01,937 Epoch 83 	 Loss 0.16812724390855202
2021-04-23 13:21:22,754 Epoch 84 	 Loss 0.16967488858071003
2021-04-23 13:21:43,475 Epoch 85 	 Loss 0.1647289392057356
2021-04-23 13:22:04,213 Epoch 86 	 Loss 0.16992367460177496
2021-04-23 13:22:24,941 Epoch 87 	 Loss 0.16839720087719487
2021-04-23 13:22:45,690 Epoch 88 	 Loss 0.16549996638691034
2021-04-23 13:23:06,436 Epoch 89 	 Loss 0.16804307912077224
2021-04-23 13:23:27,225 Epoch 90 	 Loss 0.1667311961179251
2021-04-23 13:23:47,943 Epoch 91 	 Loss 0.16959520437560238
2021-04-23 13:24:08,738 Epoch 92 	 Loss 0.16413908836605784
2021-04-23 13:24:29,448 Epoch 93 	 Loss 0.16876061031451592
2021-04-23 13:24:50,200 Epoch 94 	 Loss 0.16854287855900252
2021-04-23 13:25:10,962 Epoch 95 	 Loss 0.16468469945939032
2021-04-23 13:25:31,774 Epoch 96 	 Loss 0.1640059464907908
2021-04-23 13:25:52,512 Epoch 97 	 Loss 0.17184457297508532
2021-04-23 13:26:13,232 Epoch 98 	 Loss 0.16835707262322142
2021-04-23 13:26:34,021 Epoch 99 	 Loss 0.16341968240973714
