2021-04-21 19:23:12,695 Epoch 0 	 Loss 0.739426077067197
2021-04-21 19:23:54,235 Epoch 1 	 Loss 0.48798625056560224
2021-04-21 19:24:35,722 Epoch 2 	 Loss 0.4237919243482443
2021-04-21 19:25:17,302 Epoch 3 	 Loss 0.39494429938085784
2021-04-21 19:25:58,813 Epoch 4 	 Loss 0.3748799339755551
2021-04-21 19:26:40,335 Epoch 5 	 Loss 0.36184147950057144
2021-04-21 19:27:21,896 Epoch 6 	 Loss 0.3393911272287369
2021-04-21 19:28:03,558 Epoch 7 	 Loss 0.33685147303801316
2021-04-21 19:28:45,232 Epoch 8 	 Loss 0.3404340598281923
2021-04-21 19:29:26,819 Epoch 9 	 Loss 0.31945785650840175
2021-04-21 19:30:08,395 Epoch 10 	 Loss 0.30804133857344534
2021-04-21 19:30:49,977 Epoch 11 	 Loss 0.30064720177388454
2021-04-21 19:31:31,514 Epoch 12 	 Loss 0.3001667501834723
2021-04-21 19:32:13,034 Epoch 13 	 Loss 0.2972508798261265
2021-04-21 19:32:54,555 Epoch 14 	 Loss 0.29259765492035794
2021-04-21 19:33:36,103 Epoch 15 	 Loss 0.27654149047621
2021-04-21 19:34:17,703 Epoch 16 	 Loss 0.2756727064376349
2021-04-21 19:34:59,241 Epoch 17 	 Loss 0.2772259525545351
2021-04-21 19:35:40,891 Epoch 18 	 Loss 0.2690250482205506
2021-04-21 19:36:22,473 Epoch 19 	 Loss 0.25761401604165085
2021-04-21 19:37:04,107 Epoch 20 	 Loss 0.26987539608399946
2021-04-21 19:37:45,660 Epoch 21 	 Loss 0.2600756076338527
2021-04-21 19:38:27,198 Epoch 22 	 Loss 0.2582121057497276
2021-04-21 19:39:08,652 Epoch 23 	 Loss 0.2600128750552188
2021-04-21 19:39:50,263 Epoch 24 	 Loss 0.2429839742707682
2021-04-21 19:40:31,834 Epoch 25 	 Loss 0.2479284669344242
2021-04-21 19:41:13,448 Epoch 26 	 Loss 0.2393137527691139
2021-04-21 19:41:55,023 Epoch 27 	 Loss 0.24073735354365883
2021-04-21 19:42:36,693 Epoch 28 	 Loss 0.23752822538653573
2021-04-21 19:43:18,375 Epoch 29 	 Loss 0.23782867193222046
2021-04-21 19:43:59,853 Epoch 30 	 Loss 0.2302838981479079
2021-04-21 19:44:41,458 Epoch 31 	 Loss 0.23117106809065893
2021-04-21 19:45:23,036 Epoch 32 	 Loss 0.222076252921597
2021-04-21 19:46:04,574 Epoch 33 	 Loss 0.22832575080158946
2021-04-21 19:46:46,145 Epoch 34 	 Loss 0.21938231964032728
2021-04-21 19:47:27,707 Epoch 35 	 Loss 0.22421790413804107
2021-04-21 19:48:09,282 Epoch 36 	 Loss 0.21768309372466998
2021-04-21 19:48:50,851 Epoch 37 	 Loss 0.21823861916641613
2021-04-21 19:49:32,429 Epoch 38 	 Loss 0.21710017045120616
2021-04-21 19:50:14,050 Epoch 39 	 Loss 0.21334559724226101
2021-04-21 19:50:55,499 Epoch 40 	 Loss 0.21157736634160138
2021-04-21 19:51:37,002 Epoch 41 	 Loss 0.21661288626901395
2021-04-21 19:52:18,567 Epoch 42 	 Loss 0.20737459911749914
2021-04-21 19:53:00,052 Epoch 43 	 Loss 0.20752305267276344
2021-04-21 19:53:41,558 Epoch 44 	 Loss 0.210549927511058
2021-04-21 19:54:23,136 Epoch 45 	 Loss 0.203585208936052
2021-04-21 19:55:04,709 Epoch 46 	 Loss 0.19991347930588566
2021-04-21 19:55:46,282 Epoch 47 	 Loss 0.20093918861923638
2021-04-21 19:56:27,913 Epoch 48 	 Loss 0.19556762883951376
2021-04-21 19:57:09,554 Epoch 49 	 Loss 0.1990357485118803
2021-04-21 19:57:51,119 Epoch 50 	 Loss 0.20191224165015167
2021-04-21 19:58:32,724 Epoch 51 	 Loss 0.20166929835801597
