2021-04-19 22:45:20,767 Epoch 0 	 Loss 0.739426077067197
2021-04-19 22:46:22,903 Epoch 1 	 Loss 0.48798625056560224
2021-04-19 22:47:25,619 Epoch 2 	 Loss 0.4237919243482443
2021-04-19 22:48:28,422 Epoch 3 	 Loss 0.39494429938085784
2021-04-19 22:49:34,405 Epoch 4 	 Loss 0.3748799339755551
2021-04-19 22:50:32,794 Epoch 5 	 Loss 0.36184147950057144
2021-04-19 22:51:42,891 Epoch 6 	 Loss 0.3393911272287369
2021-04-19 22:52:34,116 Epoch 7 	 Loss 0.33685147303801316
2021-04-19 22:53:15,341 Epoch 8 	 Loss 0.3404340598281923
2021-04-19 22:53:56,545 Epoch 9 	 Loss 0.31945785650840175
2021-04-19 22:54:37,782 Epoch 10 	 Loss 0.30804133857344534
2021-04-19 22:55:18,991 Epoch 11 	 Loss 0.30064720177388454
2021-04-19 22:56:00,133 Epoch 12 	 Loss 0.3001667501834723
2021-04-19 22:56:41,319 Epoch 13 	 Loss 0.2972508798261265
2021-04-19 22:57:22,416 Epoch 14 	 Loss 0.29259765492035794
2021-04-19 22:58:03,593 Epoch 15 	 Loss 0.27654149047621
2021-04-19 22:58:44,744 Epoch 16 	 Loss 0.2756727064376349
2021-04-19 22:59:25,809 Epoch 17 	 Loss 0.2772259525545351
2021-04-19 23:00:07,006 Epoch 18 	 Loss 0.2690250482205506
2021-04-19 23:00:48,121 Epoch 19 	 Loss 0.25761401604165085
2021-04-19 23:01:29,273 Epoch 20 	 Loss 0.26987539608399946
2021-04-19 23:02:10,300 Epoch 21 	 Loss 0.2600756076338527
2021-04-19 23:02:51,442 Epoch 22 	 Loss 0.2582121057497276
2021-04-19 23:03:32,545 Epoch 23 	 Loss 0.2600128750552188
2021-04-19 23:04:13,586 Epoch 24 	 Loss 0.2429839742707682
2021-04-19 23:04:54,769 Epoch 25 	 Loss 0.2479284669344242
2021-04-19 23:05:35,906 Epoch 26 	 Loss 0.2393137527691139
2021-04-19 23:06:17,092 Epoch 27 	 Loss 0.24073735354365883
2021-04-19 23:06:58,192 Epoch 28 	 Loss 0.23752822538653573
2021-04-19 23:07:39,418 Epoch 29 	 Loss 0.23782867193222046
2021-04-19 23:08:20,515 Epoch 30 	 Loss 0.2302838981479079
2021-04-19 23:09:01,728 Epoch 31 	 Loss 0.23117106809065893
2021-04-19 23:09:42,823 Epoch 32 	 Loss 0.222076252921597
2021-04-19 23:10:23,949 Epoch 33 	 Loss 0.22832575080158946
2021-04-19 23:11:05,093 Epoch 34 	 Loss 0.21938231964032728
2021-04-19 23:11:46,286 Epoch 35 	 Loss 0.22421790413804107
2021-04-19 23:12:27,340 Epoch 36 	 Loss 0.21768309372466998
2021-04-19 23:13:08,465 Epoch 37 	 Loss 0.21823861916641613
2021-04-19 23:13:49,600 Epoch 38 	 Loss 0.21710017045120616
2021-04-19 23:14:30,794 Epoch 39 	 Loss 0.21334559724226101
2021-04-19 23:15:11,852 Epoch 40 	 Loss 0.21157736634160138
2021-04-19 23:15:52,930 Epoch 41 	 Loss 0.21661288626901395
2021-04-19 23:16:34,110 Epoch 42 	 Loss 0.20737459911749914
2021-04-19 23:17:15,267 Epoch 43 	 Loss 0.20752305267276344
2021-04-19 23:17:56,402 Epoch 44 	 Loss 0.210549927511058
2021-04-19 23:18:37,551 Epoch 45 	 Loss 0.203585208936052
2021-04-19 23:19:18,608 Epoch 46 	 Loss 0.19991347930588566
2021-04-19 23:19:59,712 Epoch 47 	 Loss 0.20093918861923638
2021-04-19 23:20:40,921 Epoch 48 	 Loss 0.19556762883951376
2021-04-19 23:21:22,047 Epoch 49 	 Loss 0.1990357485118803
2021-04-19 23:22:03,255 Epoch 50 	 Loss 0.20191224165015167
2021-04-19 23:22:44,355 Epoch 51 	 Loss 0.20166929835801597
2021-04-19 23:23:25,433 Epoch 52 	 Loss 0.18791389907454395
2021-04-19 23:24:06,579 Epoch 53 	 Loss 0.1934772525187377
2021-04-19 23:24:47,649 Epoch 54 	 Loss 0.18963054231889956
2021-04-19 23:25:28,877 Epoch 55 	 Loss 0.18876369723251887
2021-04-19 23:26:09,935 Epoch 56 	 Loss 0.18580447710477388
2021-04-19 23:26:50,990 Epoch 57 	 Loss 0.1859024281685169
2021-04-19 23:27:32,078 Epoch 58 	 Loss 0.184113859802812
2021-04-19 23:28:13,284 Epoch 59 	 Loss 0.18327887536405207
2021-04-19 23:28:54,467 Epoch 60 	 Loss 0.18155814019533303
2021-04-19 23:29:35,608 Epoch 61 	 Loss 0.18093932477327493
2021-04-19 23:30:16,769 Epoch 62 	 Loss 0.17864376437533033
2021-04-19 23:30:57,914 Epoch 63 	 Loss 0.18327145180204413
2021-04-19 23:31:39,066 Epoch 64 	 Loss 0.1819911771095716
2021-04-19 23:32:20,150 Epoch 65 	 Loss 0.1773751356772014
2021-04-19 23:33:01,336 Epoch 66 	 Loss 0.1752350743000324
2021-04-19 23:33:42,389 Epoch 67 	 Loss 0.175764880665056
2021-04-19 23:34:23,509 Epoch 68 	 Loss 0.17673171614552594
2021-04-19 23:35:04,729 Epoch 69 	 Loss 0.17468609914674862
2021-04-19 23:35:45,827 Epoch 70 	 Loss 0.17411626220404447
2021-04-19 23:36:26,982 Epoch 71 	 Loss 0.1706064741362582
2021-04-19 23:37:08,079 Epoch 72 	 Loss 0.17301166958206302
2021-04-19 23:37:49,196 Epoch 73 	 Loss 0.1711118324444844
2021-04-19 23:38:30,359 Epoch 74 	 Loss 0.1719532956133832
2021-04-19 23:39:11,553 Epoch 75 	 Loss 0.1685218306688162
2021-04-19 23:39:52,647 Epoch 76 	 Loss 0.16719684659779727
2021-04-19 23:40:33,849 Epoch 77 	 Loss 0.16725501205239976
2021-04-19 23:41:14,950 Epoch 78 	 Loss 0.16716630576731084
2021-04-19 23:41:56,059 Epoch 79 	 Loss 0.16915944808132047
2021-04-19 23:42:37,093 Epoch 80 	 Loss 0.16816271956150347
2021-04-19 23:43:18,195 Epoch 81 	 Loss 0.16360196733212734
2021-04-19 23:43:59,238 Epoch 82 	 Loss 0.16929088205426604
2021-04-19 23:44:40,382 Epoch 83 	 Loss 0.16720231303146907
2021-04-19 23:45:21,475 Epoch 84 	 Loss 0.16483649136600914
2021-04-19 23:46:02,717 Epoch 85 	 Loss 0.16598942630238586
2021-04-19 23:46:43,854 Epoch 86 	 Loss 0.16170440646973286
2021-04-19 23:47:25,061 Epoch 87 	 Loss 0.16288611194589636
2021-04-19 23:48:06,321 Epoch 88 	 Loss 0.16382590034505823
2021-04-19 23:48:47,492 Epoch 89 	 Loss 0.16116701459491645
2021-04-19 23:49:28,717 Epoch 90 	 Loss 0.16528071675981795
2021-04-19 23:50:09,878 Epoch 91 	 Loss 0.16385935214194622
2021-04-19 23:50:51,038 Epoch 92 	 Loss 0.1634284794985593
2021-04-19 23:51:32,169 Epoch 93 	 Loss 0.16217652544542982
2021-04-19 23:52:13,244 Epoch 94 	 Loss 0.16417335964493698
2021-04-19 23:52:54,399 Epoch 95 	 Loss 0.16559874307323288
2021-04-19 23:53:35,556 Epoch 96 	 Loss 0.163277557017384
2021-04-19 23:54:16,698 Epoch 97 	 Loss 0.16627248221046323
2021-04-19 23:54:57,791 Epoch 98 	 Loss 0.16548904891197497
2021-04-19 23:55:38,960 Epoch 99 	 Loss 0.1611484027989618
2021-04-21 21:41:50,943 Epoch 0 	 Loss 0.739426077067197
2021-04-21 21:42:32,547 Epoch 1 	 Loss 0.48798625056560224
2021-04-21 21:43:14,096 Epoch 2 	 Loss 0.4237919243482443
2021-04-21 21:43:55,672 Epoch 3 	 Loss 0.39494429938085784
2021-04-21 21:44:37,104 Epoch 4 	 Loss 0.3748799339755551
2021-04-21 21:45:18,638 Epoch 5 	 Loss 0.36184147950057144
2021-04-21 21:46:00,129 Epoch 6 	 Loss 0.3393911272287369
2021-04-21 21:46:41,809 Epoch 7 	 Loss 0.33685147303801316
2021-04-21 21:47:23,427 Epoch 8 	 Loss 0.3404340598281923
2021-04-21 21:48:05,037 Epoch 9 	 Loss 0.31945785650840175
2021-04-21 21:48:46,619 Epoch 10 	 Loss 0.30804133857344534
2021-04-21 21:49:28,263 Epoch 11 	 Loss 0.30064720177388454
2021-04-21 21:50:09,708 Epoch 12 	 Loss 0.3001667501834723
2021-04-21 21:50:51,264 Epoch 13 	 Loss 0.2972508798261265
2021-04-21 21:51:32,856 Epoch 14 	 Loss 0.29259765492035794
2021-04-21 21:52:14,417 Epoch 15 	 Loss 0.27654149047621
2021-04-21 21:52:56,000 Epoch 16 	 Loss 0.2756727064376349
2021-04-21 21:53:37,540 Epoch 17 	 Loss 0.2772259525545351
2021-04-21 21:54:19,127 Epoch 18 	 Loss 0.2690250482205506
2021-04-21 21:55:00,656 Epoch 19 	 Loss 0.25761401604165085
2021-04-21 21:55:42,307 Epoch 20 	 Loss 0.26987539608399946
2021-04-21 21:56:23,819 Epoch 21 	 Loss 0.2600756076338527
2021-04-21 21:57:05,376 Epoch 22 	 Loss 0.2582121057497276
2021-04-21 21:57:46,800 Epoch 23 	 Loss 0.2600128750552188
2021-04-21 21:58:28,228 Epoch 24 	 Loss 0.2429839742707682
