2021-04-23 11:19:57,519 Epoch 0 	 Loss 0.7751364380448729
2021-04-23 11:20:14,789 Epoch 1 	 Loss 0.5267869070336059
2021-04-23 11:20:32,052 Epoch 2 	 Loss 0.47681068195091497
2021-04-23 11:20:49,314 Epoch 3 	 Loss 0.44002884757387767
2021-04-23 11:21:06,570 Epoch 4 	 Loss 0.41157409450510046
2021-04-23 11:21:23,838 Epoch 5 	 Loss 0.3908444796944713
2021-04-23 11:21:41,143 Epoch 6 	 Loss 0.38394638486615906
2021-04-23 11:21:58,414 Epoch 7 	 Loss 0.36514741608074736
2021-04-23 11:22:15,655 Epoch 8 	 Loss 0.36970379604743075
2021-04-23 11:22:32,924 Epoch 9 	 Loss 0.3495885451416393
2021-04-23 11:22:50,221 Epoch 10 	 Loss 0.33694647088810636
2021-04-23 11:23:07,509 Epoch 11 	 Loss 0.3355376519017167
2021-04-23 11:23:24,791 Epoch 12 	 Loss 0.3212683109136728
2021-04-23 11:23:42,024 Epoch 13 	 Loss 0.3280486400638308
2021-04-23 11:23:59,308 Epoch 14 	 Loss 0.32345316600013563
2021-04-23 11:24:16,552 Epoch 15 	 Loss 0.3077314238954376
2021-04-23 11:24:33,776 Epoch 16 	 Loss 0.3040559830573889
2021-04-23 11:24:51,063 Epoch 17 	 Loss 0.2970349179519402
2021-04-23 11:25:08,307 Epoch 18 	 Loss 0.2972741172863887
2021-04-23 11:25:25,552 Epoch 19 	 Loss 0.2902893510821101
2021-04-23 11:25:42,759 Epoch 20 	 Loss 0.28199308210021845
2021-04-23 11:26:00,012 Epoch 21 	 Loss 0.28776378798615804
2021-04-23 11:26:17,269 Epoch 22 	 Loss 0.2866648022945111
2021-04-23 11:26:34,526 Epoch 23 	 Loss 0.27777624179373733
2021-04-23 11:26:51,751 Epoch 24 	 Loss 0.2721140833346398
2021-04-23 11:27:08,979 Epoch 25 	 Loss 0.2778933847343529
2021-04-23 11:27:26,203 Epoch 26 	 Loss 0.2696748421742366
2021-04-23 11:27:43,459 Epoch 27 	 Loss 0.26686738644327435
2021-04-23 11:28:00,702 Epoch 28 	 Loss 0.2635907843545243
2021-04-23 11:28:17,965 Epoch 29 	 Loss 0.2643559961528568
2021-04-23 11:28:35,211 Epoch 30 	 Loss 0.26644205539436133
2021-04-23 11:28:52,475 Epoch 31 	 Loss 0.25852352429877273
2021-04-23 11:29:09,756 Epoch 32 	 Loss 0.257946959236166
2021-04-23 11:29:27,021 Epoch 33 	 Loss 0.2513672884676483
2021-04-23 11:29:44,237 Epoch 34 	 Loss 0.244403743318149
2021-04-23 11:30:01,471 Epoch 35 	 Loss 0.239279826100056
2021-04-23 11:30:18,735 Epoch 36 	 Loss 0.24186744368993318
2021-04-23 11:30:36,018 Epoch 37 	 Loss 0.24183253616422087
2021-04-23 11:30:53,254 Epoch 38 	 Loss 0.23608906878219857
2021-04-23 11:31:10,545 Epoch 39 	 Loss 0.23728875783118572
2021-04-23 11:31:27,822 Epoch 40 	 Loss 0.23523841683681196
2021-04-23 11:31:45,063 Epoch 41 	 Loss 0.2326046578831725
2021-04-23 11:32:02,296 Epoch 42 	 Loss 0.23277485714508936
2021-04-23 11:32:19,595 Epoch 43 	 Loss 0.2356593844654796
2021-04-23 11:32:36,808 Epoch 44 	 Loss 0.23574968189983578
2021-04-23 11:32:54,047 Epoch 45 	 Loss 0.23120760164418064
2021-04-23 11:33:11,296 Epoch 46 	 Loss 0.22101117883409774
2021-04-23 11:33:28,595 Epoch 47 	 Loss 0.22138005724320045
2021-04-23 11:33:45,867 Epoch 48 	 Loss 0.22199672919053298
2021-04-23 11:34:03,087 Epoch 49 	 Loss 0.21791711449623108
2021-04-23 11:34:20,370 Epoch 50 	 Loss 0.21501235434642205
2021-04-23 11:34:37,615 Epoch 51 	 Loss 0.220903109226908
2021-04-23 11:34:54,866 Epoch 52 	 Loss 0.2130193978875548
2021-04-23 11:35:12,123 Epoch 53 	 Loss 0.22126965437616622
2021-04-23 11:35:29,343 Epoch 54 	 Loss 0.2104120726113791
2021-04-23 11:35:46,586 Epoch 55 	 Loss 0.21292367315554356
2021-04-23 11:36:03,808 Epoch 56 	 Loss 0.20645440672780133
2021-04-23 11:36:21,036 Epoch 57 	 Loss 0.21129639201111847
2021-04-23 11:36:38,283 Epoch 58 	 Loss 0.2113040009370217
2021-04-23 11:36:55,564 Epoch 59 	 Loss 0.20795581203240615
2021-04-23 11:37:12,874 Epoch 60 	 Loss 0.20705456900727617
2021-04-23 11:37:30,100 Epoch 61 	 Loss 0.2060484779732568
2021-04-23 11:37:47,382 Epoch 62 	 Loss 0.20423206441350036
2021-04-23 11:38:04,600 Epoch 63 	 Loss 0.199905976325601
2021-04-23 11:38:21,898 Epoch 64 	 Loss 0.2000603287757098
2021-04-23 11:38:39,123 Epoch 65 	 Loss 0.19860000351628104
2021-04-23 11:38:56,414 Epoch 66 	 Loss 0.20122336948310937
2021-04-23 11:39:13,682 Epoch 67 	 Loss 0.19656514613837986
2021-04-23 11:39:30,963 Epoch 68 	 Loss 0.1976494217639441
2021-04-23 11:39:48,242 Epoch 69 	 Loss 0.19019938448628226
2021-04-23 11:40:05,451 Epoch 70 	 Loss 0.19388156883664184
2021-04-23 11:40:22,689 Epoch 71 	 Loss 0.19575378413383776
2021-04-23 11:40:39,932 Epoch 72 	 Loss 0.19345053408172105
2021-04-23 11:40:57,146 Epoch 73 	 Loss 0.1913650517280285
2021-04-23 11:41:14,435 Epoch 74 	 Loss 0.19069347096668496
2021-04-23 11:41:31,653 Epoch 75 	 Loss 0.1915339272428345
2021-04-23 11:41:48,906 Epoch 76 	 Loss 0.19580513697404128
2021-04-23 11:42:06,162 Epoch 77 	 Loss 0.19017131544731475
2021-04-23 11:42:23,422 Epoch 78 	 Loss 0.189015534225401
2021-04-23 11:42:40,675 Epoch 79 	 Loss 0.18982365563675596
2021-04-23 11:42:57,915 Epoch 80 	 Loss 0.18750658745949084
2021-04-23 11:43:15,146 Epoch 81 	 Loss 0.18393607093737677
2021-04-23 11:43:32,378 Epoch 82 	 Loss 0.18635419174865053
2021-04-23 11:43:49,647 Epoch 83 	 Loss 0.18411026092676017
