2021-04-21 16:22:42,433 Epoch 0 	 Loss 0.8070287878041739
2021-04-21 16:23:18,130 Epoch 1 	 Loss 0.5531666422938253
2021-04-21 16:23:53,980 Epoch 2 	 Loss 0.4931154725970803
2021-04-21 16:24:29,878 Epoch 3 	 Loss 0.4577582069150694
2021-04-21 16:25:05,785 Epoch 4 	 Loss 0.43852237980444353
2021-04-21 16:25:41,690 Epoch 5 	 Loss 0.4128619868021745
2021-04-21 16:26:17,738 Epoch 6 	 Loss 0.3977692148515156
2021-04-21 16:26:53,784 Epoch 7 	 Loss 0.3805112347498045
2021-04-21 16:27:29,847 Epoch 8 	 Loss 0.3822092590751229
2021-04-21 16:28:05,966 Epoch 9 	 Loss 0.3557651358973849
2021-04-21 16:28:42,092 Epoch 10 	 Loss 0.3532016423049864
2021-04-21 16:29:18,201 Epoch 11 	 Loss 0.33878985342088636
2021-04-21 16:29:54,230 Epoch 12 	 Loss 0.33522473979782275
2021-04-21 16:30:30,270 Epoch 13 	 Loss 0.3368055150731579
2021-04-21 16:31:06,313 Epoch 14 	 Loss 0.32480353640986015
2021-04-21 16:31:42,422 Epoch 15 	 Loss 0.3128820616792847
2021-04-21 16:32:18,382 Epoch 16 	 Loss 0.3083935135995949
2021-04-21 16:32:54,422 Epoch 17 	 Loss 0.3074051483974352
2021-04-21 16:33:30,516 Epoch 18 	 Loss 0.2967316319981774
2021-04-21 16:34:06,554 Epoch 19 	 Loss 0.3032697627505103
2021-04-21 16:34:42,650 Epoch 20 	 Loss 0.2897307294738162
2021-04-21 16:35:18,630 Epoch 21 	 Loss 0.2941626189174233
2021-04-21 16:35:54,614 Epoch 22 	 Loss 0.2882700418377971
2021-04-21 16:36:30,567 Epoch 23 	 Loss 0.2859266824447192
2021-04-21 16:37:06,579 Epoch 24 	 Loss 0.2752105102434263
2021-04-21 16:37:42,559 Epoch 25 	 Loss 0.27285509613844067
2021-04-21 16:38:18,581 Epoch 26 	 Loss 0.2692853107557192
2021-04-21 16:38:54,623 Epoch 27 	 Loss 0.2720075316809036
2021-04-21 16:39:30,633 Epoch 28 	 Loss 0.262500021975119
2021-04-21 16:40:06,722 Epoch 29 	 Loss 0.2704054742724031
2021-04-21 16:40:42,686 Epoch 30 	 Loss 0.2605136058160237
2021-04-21 16:41:18,782 Epoch 31 	 Loss 0.2621432826086715
2021-04-21 16:41:54,801 Epoch 32 	 Loss 0.2555728931348402
2021-04-21 16:42:30,801 Epoch 33 	 Loss 0.2582651994058064
2021-04-21 16:43:06,862 Epoch 34 	 Loss 0.2454035812681848
2021-04-21 16:43:42,944 Epoch 35 	 Loss 0.24412584681432326
2021-04-21 16:44:18,916 Epoch 36 	 Loss 0.2409660626243759
2021-04-21 16:44:55,015 Epoch 37 	 Loss 0.25537244451569985
2021-04-21 16:45:31,056 Epoch 38 	 Loss 0.24007170704694894
2021-04-21 16:46:07,165 Epoch 39 	 Loss 0.2437195291558465
2021-04-21 16:46:43,108 Epoch 40 	 Loss 0.23762988241819236
